projectid,<nn>title</nn>
cfd5ed1fabb8e1f6a0cd8f64373fa6c3,<to>To</to> <vb>Catch</vb> <det>A</det> <nn>Kid</nn> <pps>-</pps> <nnp>Picture</nnp> <nnp>This</nnp>
cfcd98903191ac805c45d61850859a06,<nnp>New</nnp> <nnp>First</nnp> <nnp>Grade</nnp> <nn>Teacher</nn> <vbg>Hoping</vbg> <in>for</in> <det>an</det> <nnp>Easel</nnp>
cfc77d58048d812148e39475588ec7be,<nnp>Learning</nnp> <in>Through</in> <nnps>Games</nnps>
cfbb29d7d0d62e1915d9dd98ad200e50,<jj>Sorry</jj> <pp>!</pp>
cfbb29d7d0d62e1915d9dd98ad200e50,<prp>It</prp> <vbz>'s</vbz> <rb>Still</rb> <rb>Not</rb> <jj>Working</jj> <pp>.</pp>
cfb8e907173116c6bdf082e64ff6ba78,<vbg>Creating</vbg> <nnp>Life</nnp> <nnp>Long</nnp> <nns>Lovers</nns> <in>of</in> <nn>Literature</nn>
cfb0d3be37cd438f1d291aad4d66d0cd,<ppl>``</ppl> <nn>Projector</nn>
cfae03ac875f03f23cce3101b74ae0ed,<nnp>Math</nnp> <nns>Magicians</nns>
cfacb40d72f6a2d7458674655f8a6806,<nnp>Technology</nnp> <in>for</in> <nns>Teens</nns> <pps>:</pps> <nnp>Math</nnp> <cc>and</cc> <nnp>Science</nnp> <in>for</in> <det>the</det> <cd>21st</cd> <nn>Century</nn>
cf8881d3dfdf24c0a8e5911b524118cb,<jj>Vibrant</jj> <jj>Visual</jj> <nnp>Resources</nnp>
cf8084117461d80515fc8205a5d30bfd,<vbg>Leaping</vbg> <nnp>Into</nnp> <nnp>Education</nnp>
cf777faf2f645ff4e4c06daee5834108,<wp>What</wp> <vbp>Do</vbp> <prp>You</prp> <vbp>Want</vbp> <to>to</to> <vb>Be</vb> <wrb>When</wrb> <prp>You</prp> <vbp>Grow</vbp> <in>Up</in> <pp>?</pp>
cf6f095d8b0967a411e64ba53354b6c5,<nnp>Management</nnp> <cd>101</cd>
cf6af90980a13a300435720abb3a2004,<ppl>``</ppl> <nn>Seat</nn> <nns>Pockets</nns> <in>for</in> <ppl>``</ppl> <ppl>``</ppl> <rb>Just</rb> <rb>Right</rb> <in>for</in> <nn>Reading</nn> <ppr>''</ppr> <ppr>''</ppr> <nnp>Books</nnp> <ppr>''</ppr>
cf625ca9f9b9586c71afcbf22c1afd2f,<in>From</in> <nnp>Blue</nnp> <to>to</to> <jj>Brilliant</jj> <pps>:</pps> <nnp>First</nnp> <nns>Graders</nns> <vbp>Need</vbp> <det>a</det> <nnp>New</nnp> <nn>Rug</nn>
cf60392607ae1bb68c9ec83cabab7eff,<nnp>Mammals</nnp> <in>of</in> <nnp>Northeast</nnp> <nnp>Massachusetts</nnp> <cc>and</cc> <prps>their</prps> <nnp>Ecosystem</nnp>
cf55ac0a8290a456b863f001a9647a48,<vbg>Creating</vbg> <jj>Strong</jj> <nnp>ELL</nnp> <nns>Readers</nns> <cc>&</cc> <nnp>Writers</nnp> <in>With</in> <nnp>Scholastic</nnp> <nns>Magazines</nns>
cf3f7eca8993512dfef867f96f22304b,<ppl>``</ppl> <nnp>School</nnp> <nnp>Library</nnp> <nnp>Books</nnp>
cf3d243ef47b6e7d5c385d7e7bf084aa,<ppl>``</ppl> <nns>Letters</nns>
cf1d35e7bda9829eafa40b0a4ac2d8d7,<nnp>Show</nnp> <cc>and</cc> <vb>Tell</vb> <nnp>Science</nnp>
cf0d824b27c997ce53bcd306ca7ae8c2,<ppl>``</ppl> <nnp>Ms.</nnp> <nnp>Spain</nnp>
cf0d46422922dd870f899a7ca17f578d,<nnp>Let</nnp> <prps>Their</prps> <nns>Voices</nns> <vb>Be</vb> <vbn>Heard</vbn> <nn>Part</nn> <cd>3</cd>
cf0ab5cc9560797eeb23d945359ed3dc,<nnp>Wildcats</nnp> <rb>Double</rb> <nnp>Wild</nnp> <nns>Readers</nns>
cf06890dbeb696702a326746a2c18393,<nnp>Epson</nnp> <nn>Projector</nn> <vbd>Needed</vbd> <in>For</in> <nns>Students</nns> <to>To</to> <vb>See</vb> <rb>Clearly</rb>
cf01914670a87a6686091d5169f4a225,<nn>Listening</nn> <nnp>Station</nnp> <cc>And</cc> <nns>CDs</nns>
cef24b1bdc489b3ed67ec04678e26004,<det>A</det> <nnp>Journey</nnp> <in>Through</in> <nnp>Time</nnp>
ceef69916fb8581c40d8b02b22c236c8,<vbg>Encouraging</vbg> <nnp>Young</nnp> <nns>Authors</nns>
ceee0ad2ad2898b1f1d1626cca6fb6e3,<vbg>Reaching</vbg> <nnp>High</nnp> <in>for</in> <nnp>Learning</nnp> <nnp>Success</nnp>
ceecea610365f2c4c27753adb9311450,<ppl>``</ppl> <nnp>New</nnp> <nns>Students</nns>
cee5f3a213826fd4ff834b24bc7735a0,<vb>Calculate</vb> <prp>it</prp> <pp>!</pp>
cec352a007a7266329a3cedf479deb42,<nn>Help</nn> <nnp>Us</nnp> <nnp>Purchase</nnp> <nnp>PreCalculus</nnp> <nnp>Books</nnp> <pp>!</pp>
cec0f053f91cd5caa9aef3937fdd964f,<nn>Literacy</nn> <nnps>Games</nnps> <in>for</in> <nnp>First</nnp> <nns>Graders</nns>
ce89779ed22fe26a769ded9750477a3e,<vbg>Growing</vbg> <det>a</det> <nnp>Reader</nnp> <pp>!</pp>
ce7c3d67061887bca0c13d93b4b23294,<vbg>Keeping</vbg> <jj>Current</jj> <in>with</in> <nnp>Times</nnp>
ce66c5dd373b8f6e1e9cdbc4974785d2,<vbg>Filming</vbg> <in>for</in> <nn>Literacy</nn> <nnp>Success</nnp>
ce3f9c089f7ba12ef9e7cb3f9f880bee,<nnp>Common</nnp> <nnp>Core</nnp> <nnp>Learning</nnp>
ce27c9f89e12842220a7bc3ff5d78767,<nn>Literacy</nn> <cc>and</cc> <nnp>Technology</nnp>
ce21ce5b933cdc8ac1b9181691fb5a81,<ppl>``</ppl> <vb>Remember</vb> <wrb>how</wrb> <prp>you</prp> <vbd>loved</vbd> <ppl>``</ppl> <ppl>``</ppl> <nnp>Weekly</nnp> <nnp>Reader</nnp> <pp>?</pp> <ppr>''</ppr>
ce0eefe1861716ad3759538fbf46623a,<nnp>Genetic</nnp> <nns>Discoveries</nns>
ce0bcf55896c9638750bd30c784c0ab5,<prps>Our</prps> <jj>Lively</jj> <nnp>Lemur</nnp> <nnp>Class</nnp> <nns>Needs</nns> <det>A</det> <nn>Listening</nn> <nnp>Library</nnp>
ce0684949a8f5f254fc8dee22ae70989,<nnp>Classroom</nnp> <nn>Rug</nn> <vbd>Needed</vbd>
ce007e05a3802d9382303c1b77b5ea59,<nns>Scholars</nns> <in>Beyond</in> <det>The</det> <nnp>Stars</nnp> <pps>:</pps> <nn>Reading</nn> <nns>Rocks</nns> <pp>!</pp>
cdfbc484d4f27aeecd49efa5a44007b5,<vbn>Leveled</vbn> <nns>Books</nns> <vbp>Teach</vbp> <nnp>ME</nnp> <pp>!</pp>
cdf8f2193b624b88e01359bf08178255,<det>All</det> <nnp>Our</nnp> <nnp>Apps</nnp> <in>in</in> <cd>One</cd> <nnp>Basket</nnp>
cdf0c175a6c7be28cfac69e206831380,<nn>Biography</nn> <nnp>Picture</nnp> <nnp>Books</nnp>
cdeec09e9b907551c91752fb4ab65138,<nn>Need</nn> <nnp>Leapster</nnp> <nns>Readers</nns>
cde37626009bc42e3c7c112aec360072,<nn>Reading</nn> <rb>Independently</rb> <vbz>Opens</vbz> <det>The</det> <nnp>Door</nnp> <to>To</to> <nnp>Success</nnp>
cdbe96e4a91e4ad4809ea5712d499ec2,<nn>Ease</nn> <nnp>Into</nnp> <nnp>Learning</nnp> <in>With</in> <det>A</det> <nnp>New</nnp> <jj>Functional</jj> <nnp>Easel</nnp> <pp>!</pp>
cdb0382abe5e0ac0b0a5714e6d3ddd7e,<ppl>``</ppl> <nn>iNquiry</nn>
cdab623a2a7f0a9c2489f793b2f3f219,<nnp>CCHS</nnp> <nnp>Spanish</nnp> <nnp>Dept.</nnp> <jj>Engaging</jj> <cc>and</cc> <nnp>Including</nnp> <nnp>All</nnp> <nns>Students</nns>
cd9019255193b8bfed65750d1862b09f,<det>A</det> <nnp>Classroom</nnp> <jj>Full</jj> <in>of</in> <nnp>Color</nnp>
cd8d711c6d61ec204090a883ee5bedfc,<md>Can</md> <prp>You</prp> <vbp>Hear</vbp> <prp>Me</prp> <rb>Now</rb> <pp>!</pp>
cd873b42cd7ca97cf12015cb47b1e87f,<nnp>Kindles</nnp> <in>for</in> <nnp>Book</nnp> <nnp>Club</nnp> <cc>and</cc> <nnp>Classroom</nnp> <nnp>Technology</nnp>
cd7b686093857187c452ffca7af4fae3,<vb>Build</vb> <jj>Non-Fiction</jj> <nn>Literacy</nn> <in>With</in> <nnp>Us</nnp>
cd6f0b315e5a7b5cf191120c67c7c2bc,<jj>Active</jj> <nns>Kids</nns> <nnp>Means</nnp> <jj>Active</jj> <nns>Brains</nns>
cd63b932f73411dc0c0d6816882beedd,<nnp>Scholastic</nnp> <nnp>News</nnp> <cc>&</cc> <nnp>Science</nnp> <nn>Spin</nn> <pps>-</pps> <nn>Nonfiction</nn> <in>That</in> <nns>Matters</nns>
cd5f4a203df353a37d2a2b53599044fb,<vbn>Focused</vbn> <in>on</in> <nnp>Learning</nnp> <nnp>Centers</nnp>
cd59e385356143acf02db2db60713d08,<nnp>Math</nnp> <vbz>is</vbz> <nn>Fun</nn> <pp>.</pp>
cd59e385356143acf02db2db60713d08,<vbg>Sharing</vbg> <nns>Makes</nns> <prp>It</prp> <nnp>Funner</nnp> <pp>!</pp>
cd4c9e316fdae059c9a57045e3ff3a47,<vbg>Getting</vbg> <jj>Ready</jj> <in>For</in> <nnp>First</nnp> <nnp>Grade</nnp>
cd48d400db8686eddfa2170a8a4fd491,<nnp>High</nnp> <nnp>Interest</nnp> <nnp>Books</nnp> <vbd>Needed</vbd> <pp>!</pp>
cd479588b2ab3f0e1efbe00370b9da48,<det>A</det> <nnp>Smart</nnp> <nnp>TV</nnp> <vbz>Helps</vbz> <nnp>Make</nnp> <nnp>Smart</nnp> <nns>Students</nns>
cd2ca15f25dd0b47daa5c8a4d2324a0a,<nnp>Ipad</nnp> <vbz>Covers</vbz>
cd29aa1d1028ce492ab8621fbb29a0a7,<cd>Million</cd> <nn>Word</nn> <nnp>Challenge</nnp>
cd221d6fc062a8eed835edda7edd7003,<nns>Tablets</nns> <cc>&</cc> <nns>Headphones</nns>
cd1d274b21cf139d98e11e76e8dd986e,<ppl>``</ppl> <nnp>Santa</nnp>
ccfe3ce78bf7e7809ee2eaed355127cb,<nnp>CSI</nnp> <nnp>Investigation</nnp> <nn>Laptop</nn>
ccf72c94f1b0574b7465849a07afaf28,<nnp>ESL</nnp> <nns>students</nns> <in>in</in> <nn>need</nn> <in>of</in> <nn>classroom</nn> <nns>materials</nns>
ccea0d365c51e378838dfcbd4e5519c7,<vbg>Keeping</vbg> <nn>Science</nn> <nnp>Inquiry</nnp> <jj>Alive</jj> <in>With</in> <nnp>Roly</nnp> <nnp>Polies</nnp>
cce87553cd2fd569316764364294e9cb,<nn>Painting</nn> <nns>Supplies</nns> <vbd>Needed</vbd> <in>for</in> <rb>Newly</rb> <vbn>Expanded</vbn> <nnp>Fine</nnp> <nnp>Art</nnp> <nnp>Program</nnp>
ccbf8188820dff39a10f5145af8fab1c,<nnp>Economics</nnp> <in>at</in> <prps>Our</prps> <nnp>Fingertips</nnp> <pp>!</pp>
ccbb9cb2667ed9be024dc5dd24e3e964,<prp>We</prp> <vbp>are</vbp> <nnp>Writers</nnp>
ccb468321aa90a941a0d8cf168bf9e38,<nnp>Writers</nnp> <in>In</in> <nn>Training</nn> <pps>;</pps> <vbg>Using</vbg> <nnp>Mentor</nnp> <nns>Texts</nns> <to>To</to> <nnp>Inspire</nnp>
ccb066aa5e7364d4cf371a29add573b1,<det>The</det> <nnp>Prowling</nnp> <nnp>Panther</nnp> <nnp>Gazette</nnp>
ccad86e9889d87ae6bb7fafe1950dc72,<nnp>Printmaking</nnp> <in>in</in> <nnp>Art</nnp>
ccab41cacc5b86e3b6ae2ea312d58764,<det>A</det> <jj>Different</jj> <nn>Approach</nn> <pp>!</pp>
cc973d3a2bdb1d15572fa39554635c8c,<wrb>Where</wrb> <vbd>Did</vbd> <det>All</det> <det>Those</det> <nnp>Accessories</nnp> <nnp>Go</nnp> <pp>?</pp>
cc92725a766c414267bd69eeae8c5014,<nnp>Block</nnp> <nnp>Area</nnp> <nnp>Improvement</nnp>
cc8c0d245fce5a215d718d5d4a78e663,<vbn>Graduated</vbn> <nnp>Cylinders</nnp> <cc>or</cc> <nn>Bust</nn> <pp>!</pp>
cc832b817ec93df3af2dd063ed0ae359,<wp>What</wp> <in>Up</in> <pp>?</pp>
cc832b817ec93df3af2dd063ed0ae359,<in>In</in> <prps>our</prps> <nn>Science</nn> <nnp>World</nnp> <pp>!</pp>
cc72dd2ab3e5940becdb4ba7b4f33ed1,<nnp>Right</nnp> <in>On</in> <in>with</in> <nnp>MyOn</nnp> <pp>!</pp>
cc43e00be4604816bc5e0fe52d36946a,<nnp>Unmasking</nnp> <det>The</det> <nns>Possibilities</nns>
cc3418b6f03203618c76db8f14ccb69f,<nnp>Music</nnp> <nnp>Video</nnp> <nnp>Stars</nnp> <pp>!</pp> <pp>!</pp> <pp>!</pp>
cc20b15865a9394aef1be39f768b5f40,<nnp>Express</nnp> <prp>Yourself</prp> <pp>!</pp>
cc172f5c474a2e21df2b316d292c875c,<nn>Help</nn> <vb>Furnish</vb> <nnp>Classroom</nnp> <in>For</in> <nnp>Underpriveledged</nnp> <nnp>Children</nnp>
cc101311df91fdb46ba634397fdcda5c,<prp>We</prp> <vbp>Want</vbp> <to>to</to> <vb>Touch</vb> <prps>Our</prps> <nnp>Math</nnp> <pp>!</pp>
cc101311df91fdb46ba634397fdcda5c,<nn>Help</nn> <nnp>Us</nnp> <vbp>Get</vbp> <det>A</det> <nnp>Smartboard</nnp> <pp>!</pp>
cc0de19bf9f06dbb16bb2d45341f2622,<nnp>Math</nnp> <in>In</in> <det>A</det> <nn>Flash</nn> <pp>!</pp>
cbfecea3d5b77f833f46c2ee213c9b69,<nnp>Learning</nnp> <in>in</in> <nnp>Comfort</nnp> <nnp>Collaboratively</nnp>
cbf0327f98d54530ecb2b053c51e8d1a,<nnp>TEACHnology</nnp> <in>in</in> <det>the</det> <nnp>Classroom</nnp> <pp>!</pp>
cbead2a15d86955b1d00db682f400973,<nn>Carpet</nn> <in>for</in> <jjr>Kinder</jjr>
cbe21426761cefd7f4475485dd95929f,<nnp>MakerBot</nnp> <nnp>Academy</nnp> <nn>Bundle</nn>
cbc65cfdb24cdf6d8ec47b4a3fd1935a,<nnp>Science</nnp> <nns>Rocks</nns> <pp>!</pp>
cbb705823feeb6a71e4a08065ccf1f56,<nnp>Books</nnp> <nnp>Are</nnp> <nnp>Holding</nnp> <nnp>My</nnp> <nns>Students</nns> <in>From</in> <vbg>Becoming</vbg> <nns>Readers</nns> <pp>!</pp>
cbb15be57c33e8cc75aad7bf0beed59b,<ppl>``</ppl> <prp>We</prp> <vbp>Have</vbp> <det>the</det> <vbg>Writing</vbg> <nn>Desire</nn>
cbb011bffbda0e8ff07324266be2b0e6,<ppl>``</ppl> <nn>Listening</nn>
cbacc28e5edf0a8d1e89b176abe418bd,<vbg>Living</vbg> <nnp>Reef</nnp> <in>in</in> <det>the</det> <nnp>Classroom</nnp>
cb993c445413bb7b5741a8827d6a8665,<prp>I</prp> <md>'ll</md> <vb>Give</vb> <prp>You</prp> <prps>My</prps> <cd>Two</cd> <nns>Cents</nns> <pp>.</pp>
cb993c445413bb7b5741a8827d6a8665,<cc>and</cc> <jjr>More</jjr>
cb95b10899a8e2e2c4f9658d201c9af5,<nnp>Cooperative</nnp> <nnp>Learners</nnp> <nnp>Today=Productive</nnp> <nnp>Citizens</nnp> <nnp>Tomorrow</nnp>
cb928b0daa6bc2dd0600164b52cf4306,<nnp>Professional</nnp> <nn>Woodwind</nn> <nnp>Reeds</nnp>
cb8c5231ecb0bb0db7c625913dd40446,<nn>Speech</nn> <nns>Kids</nns> <nnp>Wanna</nnp> <nn>Talk</nn> <rb>Too</rb> <pp>!</pp>
cb8a4613fd0ebb69a43293e08739eb78,<nnp>Project</nnp> <nn>iPad</nn> <in>For</in> <nn>Motivation</nn>
cb89c1c073dacadc3670a0513098e740,<prp>We</prp> <vbp>Need</vbp> <det>An</det> <nnp>LCD</nnp> <nn>Projector</nn>
cb80ccd087dd4660c879de654ec2a781,<nnp>Clay</nnp> <nnp>Time</nnp> <pps>:</pps> <jj>3-D</jj> <nnps>Creations</nnps>
cb6916b2cef7bf3e017aa714713d8d4d,<nnp>Multicultural</nnp> <nnp>Books</nnp> <to>to</to> <vb>Launch</vb> <nn>Student</nn> <nns>Lives</nns>
cb65f259903edd771c61f8bfc16cb4a4,<vb>Create</vb> <det>An</det> <jj>Entertaining</jj> <nn>Experience</nn> <in>with</in> <det>A</det> <nnp>New</nnp> <nnp>CD</nnp> <nnp>Player</nnp> <pp>!</pp>
cb658444baa585b873c74a7b86226d2f,<nnp>Time</nnp> <in>for</in> <nnp>Technology</nnp> <in>in</in> <det>the</det> <nnp>Classroom</nnp> <pp>!</pp>
cb59b5b3f73bc0a7338a5095512076a2,<in>In</in> <jj>Special</jj> <nn>Need</nn> <in>Of</in> <nnp>Technology</nnp> <cc>And</cc> <nnp>Books</nnp>
cb553e04865c031d813c2a9a585e4a6c,<nnp>Learning</nnp> <nnp>Spanish</nnp> <in>Through</in> <nnp>Art</nnp> <cc>and</cc> <nnp>Crafts</nnp>
cb4a95bc688f5f9e62cbedb4ace247bc,<vbg>Creating</vbg> <det>a</det> <nn>Calm</nn> <nnp>Learning</nnp> <nnp>Environment</nnp>
cb40dbd01ef0e0aaa93f2d678473c02d,<jj>Virtual</jj> <nnp>Field</nnp> <nn>Trip</nn> <in>For</in> <jjr>Kinder</jjr> <pp>!</pp>
cb388bc5cc1796c412636438a8dec26a,<nn>Climate</nn> <nnp>Change</nnp> <nn>Curriculum</nn> <nn>Project</nn>
cb1d9b2c2958bdf6e4c2daf20cfabce2,<ppl>``</ppl> <nnp>Epson</nnp> <nnp>Picturemate</nnp> <vb>Please</vb>
cb1afe06ef7913592b6a7d28b1155a7b,<ppl>``</ppl> <det>The</det> <ppl>``</ppl> <ppl>``</ppl> <nnp>Orff</nnp> <ppr>''</ppr> <ppr>''</ppr> <prp>We</prp> <vbp>Get</vbp> <rb>Together</rb> <det>The</det> <jjr>Happier</jjr> <prp>We</prp> <md>'ll</md> <vb>Be</vb> <ppr>''</ppr>
cb0fc4bb721623869febdcba32547e94,<vbg>Encouraging</vbg> <nns>Children</nns> <in>with</in> <nnp>Autism</nnp> <to>to</to> <vb>Communicate</vb> <pp>!</pp> <pp>!</pp>
cb0d6948f2b66903ecca81145f8cb27e,<nnp>Robotics</nnp> <nnp>Team</nnp> <nns>Needs</nns> <det>a</det> <nn>Laptop</nn> <nn>Computer</nn>
cb09f29ac8555d54f4b35d8014108e2a,<vb>Preserve</vb> <cc>And</cc> <vb>Conserve</vb>
cb0108845f858ab54c230df4381b40d8,<nn>iPad</nn> <sym>+</sym> <nnp>Science</nnp> <sym>=</sym> <jj>Awesome</jj> <nnp>Learning</nnp> <nn>Experience</nn> <pp>!</pp>
caffea6ac079f64ac2cd0f8d2d92fbb7,<vbg>Seeing</vbg> <nnp>Is</nnp> <nn>Reading</nn> <pps>:</pps> <vbg>Using</vbg> <det>An</det> <nnp>Elmo</nnp> <to>To</to> <vb>Make</vb> <nn>Text</nn> <vbn>Come</vbn> <jj>Alive</jj>
cae7c25b4bd5925371a3d144a9bce4b2,<vbg>Rising</vbg> <nns>Readers</nns> <in>In</in> <nn>Need</nn> <in>Of</in> <nn>Novel</nn> <nns>Sets</nns>
cae75594a43cbef5bed258e3f681fec0,<nnp>Team</nnp> <nnp>Time</nnp>
cae07ce3a06f3e3ef5c5dfd156cd9400,<nnp>Graphing</nnp> <nns>Calculators</nns> <to>to</to> <nnp>Bridge</nnp> <det>the</det> <nnp>Gap</nnp>
cadfdb8acdf9a3e4100109353a480366,<nnp>Classroom</nnp> <nns>Supplies</nns>
cad8f11e9d6758fb33065069c6274c0f,<nn>Help</nn> <nnp>My</nnp> <nns>Students</nns> <nn>Print</nn> <prps>their</prps> <nns>Songs</nns>
cad6f301141de6e6e977c545307a7b65,<nn>Piano</nn> <nns>Keyboards</nns> <in>for</in> <nnp>Music</nnp> <nnp>Class</nnp> <pp>!</pp>
cad0d7820da2f30fb95d065c62704b5a,<nnp>Little</nnp> <nns>Pirates</nns> <in>in</in> <nn>Search</nn> <in>of</in> <det>a</det> <vbn>Leveled</vbn> <nnp>Library</nnp> <nnp>Treasure</nnp>
cacad32b90e622eee062b9e51d165187,<vbg>Protecting</vbg> <nnp>Human</nnp> <nnp>Rights</nnp> <in>Through</in> <nn>Teaching</nn> <in>About</in> <nnp>Democracy</nnp>
cac8e27b6965455732c5a34e1a776fc3,<vbg>Promoting</vbg> <jj>Positive</jj> <nn>Behavior</nn> <in>Through</in> <nnp>Student</nnp> <nns>Videos</nns>
cab76ea8a06b0c5110782e0dc175823e,<nnp>School</nnp> <jj>Musical</jj>
caa58844e58b9623bf10075077ab896a,<nn>Help</nn> <nnp>Us</nnp> <vb>Expand</vb> <prps>Our</prps> <nnp>Classroom</nnp> <nnp>Library</nnp> <pp>!</pp>
caa58844e58b9623bf10075077ab896a,<nnp>Urban</nnp> <nn>Fiction</nn> <nn>Edition</nn> <pp>!</pp>
ca93273f13b47d5037f1a079b568c768,<nnp>Art</nnp> <cc>&</cc> <nnp>Music</nnp> <in>for</in> <nnp>Kindergartners</nnp> <cc>&</cc> <cd>1st</cd> <nns>Graders</nns> <pp>!</pp>
ca91baa9e7b6b8600270286761efcdae,<vbg>Settling</vbg> <in>In</in> <pp>!</pp>
ca91a527bb8a2e2bcec0d518233bc9a7,<nnp>Wordless</nnp> <nnp>Books</nnp> <nn>Help</nn> <nnp>Kindergartners</nnp> <vb>Develop</vb> <nn>Reading</nn> <nns>Habits</nns>
ca87fc1a6ec8512946a2a890a963a1cd,<jj>Primary</jj> <nnp>Resources</nnp> <in>in</in> <prps>Their</prps> <nns>Hands</nns> <pps>:</pps> <nnp>ID</nnp> <nnp>Bullying</nnp> <in>in</in> <nnp>Schools</nnp>
ca865423bce9f893bc11ae0115849a8e,<nnp>Let</nnp> <prps>Your</prps> <nn>Imagination</nn> <nnp>Flutter</nnp> <rb>Away</rb> <pp>!</pp>
ca7fe1e9dd5732d499010848bdb6e34e,<nn>Literacy</nn> <nnp>Centers</nnp> <cc>and</cc> <det>an</det> <nnp>Analog</nnp> <nn>Clock</nn>
ca7e37631974cbca0381179ee7fd678b,<nnp>Common</nnp> <nnp>Core</nnp> <vbz>Is</vbz> <rb>Here</rb> <pps>:</pps> <nnp>Technology</nnp> <vbz>Is</vbz> <vbn>Needed</vbn> <pp>!</pp>
ca735e9c3ac8a94a68bf67fa372d5a23,<nnp>Let</nnp> <pos>'s</pos> <nn>Play</nn> <nnp>Jeopardy</nnp> <pp>!</pp>
ca6872b7855773110b63b746b0c115ac,<nnp>LCD</nnp> <nn>Projector</nn> <in>For</in> <nnp>Baltimore</nnp> <nns>Talents</nns> <pp>!</pp>
ca545909d50f3af3b1631c153c4a61c6,<nnp>Spanish</nnp> <in>For</in> <nn>Everyone</nn> <pp>!</pp>
ca4baf2870c1f29ec9b8f5082ea25f5d,<nnp>Physics</nnp> <vbz>Is</vbz> <nnp>Phun</nnp> <pp>!</pp>
ca24c79cb09424c70f7895de917ec570,<jj>Healthy</jj> <nns>Habits</nns> <vbp>Begin</vbp> <nn>Today</nn>
ca1c5a6ac642d104c0d9cf372c798cc4,<md>Can</md> <prp>You</prp> <vbp>Hear</vbp> <prp>Me</prp> <rb>Now</rb> <pp>?</pp>
ca0f0c3da72f5f4554499c1481e5c463,<nnp>Let</nnp> <pos>'s</pos> <vb>Get</vb> <vbn>Engaged</vbn>
ca0e0bcefde0e13bbcb36b2b5c317c20,<ppl>``</ppl> <cc>And</cc>
c9fecdca3e7c6e914d8c912a48570018,<in>From</in> <nn>Listening</nn> <to>to</to> <nnp>Learning</nnp>
c9feb3a12a649e6127c61c0ee927ea81,<nnp>Let</nnp> <pos>'s</pos> <nnp>Read</nnp> <in>About</in> <nnp>Math</nnp> <pp>!</pp>
c9f4c0712a578dcc282e6ea7eb27f669,<vbn>Determined</vbn> <nnp>Little</nnp> <nns>Students</nns> <vbp>Need</vbp> <nn>Help</nn> <to>to</to> <vb>Make</vb> <nnp>Learning</nnp> <nn>Fun</nn> <pp>!</pp> <pp>!</pp>
c9ef822c410310737a0d7f739bb93aef,<nnp>Hundreds</nnp> <in>of</in> <nnp>Pictures</nnp> <sym>=</sym> <nnp>Hundreds</nnp> <in>of</in> <nnp>Stories</nnp>
c9e5576ea10738ddd658ce7cfa532f2b,<det>A</det> <nn>Book</nn> <to>To</to> <nnp>Love</nnp>
c9e4dcc548c89393c85209cde20cfaa1,<nn>Checking</nn> <det>the</det> <nn>Progress</nn>
c9ca3095fde77b24d9fcb17bad256880,<nnp>Scientific</nnp> <nnp>Discovery</nnp> <in>Through</in> <nnp>Crime</nnp> <nn>Scene</nn> <nn>Investigation</nn> <pp>!</pp>
c9ca15e1862ce058ced0902c58458b31,<vb>Bring</vb> <nn>Stability</nn> <cc>and</cc> <nn>Focus</nn> <to>to</to> <prps>our</prps> <nnp>Classroom</nnp> <pp>!</pp>
c9c568b7628e097306309a4a7c8dae24,<nn>History</nn> <nn>Day</nn>
c9bb38877c8648ab0bab175805e5467e,<in>Over</in> <rb>Here</rb> <pp>!</pp>
c9bb38877c8648ab0bab175805e5467e,<vb>Pick</vb> <prp>Us</prp> <pp>!</pp>
c9bb38877c8648ab0bab175805e5467e,<nnp>Ooh</nnp> <vb>Pick</vb> <prp>Us</prp> <pp>!</pp>
c9bb38877c8648ab0bab175805e5467e,<prp>We</prp> <vbp>Need</vbp> <nns>Supplies</nns> <pp>!</pp>
c999e31a955020d6b9156802f6056a90,<prp>We</prp> <vbp>Want</vbp> <to>to</to> <vb>Win</vb> <pp>!</pp>
c999e31a955020d6b9156802f6056a90,<vbg>Enhancing</vbg> <nnp>Math</nnp> <nns>Lessons</nns> <in>with</in> <nn>Competition</nn> <pp>.</pp>
c98be4001dd1d410851bb39c29b33ede,<det>A</det> <nnp>Picture</nnp> <vbz>is</vbz> <nnp>Worth</nnp> <det>a</det> <cd>1000</cd> <nns>Words</nns> <cc>or</cc> <rb>Maybe</rb> <jjr>More</jjr>
c9848e6cff32b5fd32b8edf33ee6364c,<cd>22</cd> <nns>Children</nns> <pos>'s</pos> <nnp>Dictionaries</nnp>
c979923291b424498cab89db6f861cea,<ppl>``</ppl> <prp>I</prp> <md>Can</md> <vb>Sing</vb> <prp>It</prp>
c97661041116278d812bca5ac5bbcebf,<rb>Even</rb> <jjr>More</jjr> <nnp>Manga</nnp> <nn>Mania</nn> <pps>:</pps> <nnp>Kids</nnp> <rb>Really</rb> <vb>Want</vb> <to>to</to> <vb>Read</vb> <det>These</det> <nnp>Books</nnp> <pp>!</pp>
c9745adddf1451af4265ce13d3fab78d,<nnp>Collaborative</nnp> <nnp>Common</nnp> <nnp>Core</nnp> <nnp>Digitized</nnp> <nn>History</nn>
c96906c1f82981e2409ce1fbfd219dd4,<rb>Back</rb> <to>to</to> <det>the</det> <nns>Basics</nns> <pp>!</pp>
