projectid,title
ba23e953291416fd5c35ca67ff31ec16,Listen to This!
ba22df41c872b2350967971b969362c1,Science Our Way
ba1604f8aeeaafb3c9d72de5dc2f8115,Youth Voice Public Service Announcement-Poster Design
b9f1cf1cb79dd2a8e5f175caf68a2260,Organization Leads to More Instructional  Time
b9e0790208af8ec9f88a19bb492840b7,Printing for a Purpose
b9ca52a1c85db549a4135cea97d38ab2,From Book To Shelf: Putting It All Together
b9c9f31615307bc18f51a07fcb9cb411,We Are Stylin'
b9c864a93d88e37b54991fbd0b72ee4e,Please Help Us Share and See Our Mathematical Thinking!!
b97ccfeb400b1bbb24817baeb596b559,Favorite Books for Kids! 
b96d388f406b8d8593283fa9bcecbf18,"Reaching Reading Proficiency With The ""King Series"" Books "
b952ee4d17de2ee6476d4fc62b768362,Lucky Learners Leap For Laptops
b952745e16c2396bd7a0a3f624ba8820,Get Moving In School
b94cda00615d3aedfb4861eac515a518,iPad For My Little Learners!
b94cadd3696cfca5be3108755442245a,Responsibility!
b933293a7eb06b452e0f12bdcc4020b4,Nspire-ing Students To <3 High School Math
b9257475d1d5944b6a1ed36f7ef348ff,Beardown on Bullying 
b915d9d358d361866a613d7214067d71,"Reading by Listening
b9114d5445817e75f1b4079a4c7fbeab,"Reduce
b90204ac7c7f4fd316f1e9297f2f312e,Let's Get Them Moving!
b8fe6fb982054cf8056754b2031da8d2,Deaf Poetry Slam
b8fa85f7941bcc7912cf17fa822462ca,The Play's The Thing
b8e6d67d8a0de15a27cb81713f8649a6,Math Centers Needed for At-Risk Learners
b8d016464048d13fa6143cf6083f2259,Exploring Leadership in Service
b8cf593852d119927e5f8fade3f51005,Tell Me A Story!
b8ce108246b8d8e1de72f2f6a266be6d,Bring Makerbot to Dennis Intermediate School
b8bbb5a8c1773d05012c1da2c46a5f8a,Like to Listen? We DO!!
b8b5578937bee2a57a4bb1c12885eab7,Books - the Portable Magic!
b8a703783a126bcc59d00c7eaafac5a9,Techie Kinders
b8a1681ddf37072caab9da3f3ed31868,Free Students' Minds to Think!
b8a0fdf9542471046096ca7d1df4291b,Growing Past the Expectation
b87c4b6ada4ef580e56d888ecedfdd12,21st Century Second Grade Learners
b86bfe118a41b39adc8b686b1c2a3efb,Band Instruments
b8688b5e4104e7568ccd50916e57f869,A Classroom Rug to Gather and Learn on!
b862b576dd899e7c2a04e8d7a7e3f01a,All We Need is a Little T-E-C-H-N-O-L-O-G-Y
b85fe82774404cfc21292aa754572530,Bringing Technology into the Classroom
b85b9475349fdda64cccf4d5c1624684,"Draw Art
b858d8fb672948e4bdf3633eaab7afaf,Science Alive!
b84eec5a8a5ffa440909766f963d6ee1,Listening Center
b84cac30ed0648067eff97db64460500,All-Star Readers Need A Larger Library
b843386533d35308f941813a51f6b9c4,Super Software for our Computer Corner
b82fd37adce12fa6bec3f6ac9d751463,iPads for ALL learners
b826d9c9fed8043b1827455a960b74ae,Water Pollution Solution
b80b629ffc0d3d5c8c470754d09fd0dd,Personal Student Book Boxes
b803d8c00dabebd0c5e2587132269400,Make Adaptation & Habitat Learning Visible and Audible!
b7ea8988d3ebaa3ad9021736cfa4930d,Apple White Board
b7deab4b035913b6032b6db825f34e3f,Access Literacy
b7d8d41549c3f956f3c2150f387f0025,Lovely Literacy
b7bdf15c74aeeceeb0056135cf475e6a,Round and Round We Go
b79ee83b7aabab1b532afac23c4d3605,Animaniacs!
b797c895477168829eb4fec1fb677826,Big Dreams - Small Budgets 
b794413440a16f6855a5c70f22174b56,Interact with Math!
b7772406313c27e2b416eaee1f17dea4,Fly into Math and Science!
b771ebddcf7c9f010c5be0cc04314be4,iPads for Fourth Grade Scholars
b76d15384f05614c1be100c7d2667524,Hands-On Experience
b76c62bd0918552944996f617c805c98,Romeo and Juliet OUR WAY!
b7692d34d10afbb56d75d3b5ef1a7fbc,Flaming Fireworks Lab
b76321d33d7ab65641ace1fce8ad571a,Art Supplies for My Fourth Grade Artists
b75ec727ec62f09935d0b4ea48c720fc,History on the Big Screen
b756fffb894fe6277152ced275e28f97,Encouraging Civil Rights One Beat at a Time 
b74f749e17b75fe2affca320799481d2,Building Friendships With Recess Equipment
b74592e243fb8cc500dfd4ea0521ba37,Sixth Grade Rocks! Know Your Rocks and Minerals
b74532c2819b1a7bf259da09be58c828,Robotics at the Ridge
b74190ec12a11758b80884a643b34ae1,We're On Fire!
b736bd6e87899ca66b6eb2049a1b35c9,Art Supplies for Inner City Third Graders
b73063f7c00622a93d43ac2818d8f090,Preparing Kids for the Future!!!
b70a8b76fb74b842f46e15880a396ad0,"Projecting a Clean
b705fc4df79df1f9b788d2458a87a755,Fluency Fun 
b6f350964b833086512f110d69a0394a,One is Not Enough
b6f2acdf4ae3a5a3c4d1f285b7d0a52f,Keeping Current with Scholastic News
b6e4bed561542a71611817b7321aad5a,Electronic Translators
b6dd0cb5c2161bd984c92ac464b69c25,Students with Autism Need Sensory Items
b6ce420ca078c4c4e7e6a14f6a8adf3b,So Yesterday by Scott Westerfeld Classroom Set
b6ca4fd99315a5686574a848fdc7526e,Ready Start Read: A Lexiled Library
b6c863896b54458ff26c198ff3678197,Be Kind - The Student Perspective
b6be7fa27e65adbff137e9f3f4235798,Paper
b69afb0afe4bd8f7a52cd26dca8633f6,Moving Into The Future
b6919600a8ea4dfa638113c2c95142f0,I Have A Dream...
b68bdf65bbdfb33f8a64bbfac28f1b67,Materials For Kindergarten!
b665fee10b284b52b8af912d3d689a34,Sensory Materials/ Wall for Early Childhood Special Education Room
b64629e6cf62b6cd8fa98c10fc7b3434,What is My Teacher Talking About?
b6441f9ab985a0c6c9b8bd2f3f0d8ea0,Violin Instruction for Every Student
b6324ce62fc02da14875f9e7869ee01a,Reading: An Adventure to Anywhere
b62ef62620bcbd88c6191015b68cdab1,Engage Students in Reading
b62c3691d429b3fd137758d5afaf140a,I Am Making the Difference in Each of My Students' Lives!
b61ed3788bbc199dc0cbfbbb4a5c6cc4,Help Us Acquire More Storybooks for Our Pre-K Classroom
b600364e173f9795f1408bb8c9235b2e,Heads Up for Great Learning!
b5fb329d9c3d0a7f51afba8e1e68c42b,A Rainbow of Colors
b5ee4c574af643b481853b8095d67bca,Kindergarteners Get Organized & Start the Year Off Right!
b5d43de9f80d73591b8ec670704bae55,Help My Sixth Grade Aspiring Authors (part 2)
b5cbc22e534bbdc0f4b7e2f8d38ce92c,Fun With Math
b599ebe8a36da61039e3d25fe2dc5e11,"Music For All
b58f4b6a8917f05929a33568b5651a89,More Students Than I Have Books!
b5899721045aac398682f9f212f6f98f,Reading Comes Alive with Readers Theater
b5866ebd01534033b8d8f9382c23c0ec,New Batch of 1st Graders Need New Books!
b579ae1440fe806b1d8346331c751b89,Welcome to a Record Breaking Year!
b574f402bf594f320f19820a2ac1c488,Hot Off the Presses!: Publishing Our Work Matters
b563f98248a3560c200f0469013b4418,Technology Can Make Math Fun!
b555432acad9ed8344354e62723175dc,Building a Firm Foundation Through Reading!
b5493e60cdacb201987ddbfadfb54909,Express Yourself!
b548a1f38def09f0da2f678bbae8fa55,Where Should I Sit???
b538b7d78ede300c484fe6b0ed4a80e4,Learning Marketing in a Digital World
b52bf354a0b0d2db8921eaa06fd850c2,Kindergarten Reading Rockstars Need Leveled Readers
b507a1491072855a22c818c755560656,Let's Be Smart About Learning!
b50734824f31528c5ab8dea40b832129,Desperately Seeking Basic Supplies
b506d48551551164c5e40f436d7b1b23,Exploring Holidays through Arts and Crafts
b4f1675fd49cfb66f785f56c184db241,Shape Up and Stick With It!
b4e9511fa441155504b8affef33c0375,Help Challenge My Little Learners!!
b4da89eb5a3ec7982ab9dfa0aa4de2a4,Let The Sun Shine In!
b4d98a2db773f65baec7be57b4e86b22,Classroom Supplies
b4d68995d1b471110d89c2eb3935071d,Clickers to Help Us Learn!
b4c301a1ae7bab0fb4e15719a78c96be,"Ram-Pa-Pa- Rum. I Can Play the Drum"" Help Us Buy Drums!"
b4c23e8d5927d90b56d542743b1b823d,A Learning Space for Kindergarteners
b4c1f01c6328a22bc79462b4bbfa6eec,Help our Reader's Forest Grow!
b4ae3b3ead288e7abae4482893f9a049,We Just Need the Essentials
b4aba5acc5359d22271598971083bfcd,Positive Behavior - The Choice Is Yours
b4ab35ec044b6ea2f934cd477cc726d3,School Mural
b4aa73f48b9bc03cf3872afd0b3c3bc5,Inspiring Readers to Become Lifelong Learners!
b49ebe33fb6811ba2f3b935f5d3a44b9,Science Rocks!
b48dbb28b6f40884291702a8bce04235,Checks for Understanding in Spanish Class
b489b33c78c6a6595eadb5fe0e6aee92,Getting Our Hands on Technology
b47cc8c1d709aae76a8701ef037c23e0,Too Many Students. Not Enough Room (Teacher Where's My Stuff?)
b47cb46496f2c4cfd00d273f129ab724,Voracious Readers Become Voracious Writers
b469f633c89deabdfcf8ecd588cc1372,Chromebooks for Science Labs
b45dabbf408345ea3c39f7798456cf67,Simple Science Machines to Make Life Easier
b45c5e85e508b306d38d82fbee4d61c8,The Influence Of Poetry On Hip-Hop
b45a99e4676e80ee2fe51d493af48580,Sticks And Stones- Fun With Rocks
b45233da7de115d6731e709bc8f469df,Getting My Classroom Ready For Learning!
b4508b7db2e1c23ea16e6c6917e95477,"Throw
b4411d10b91cc915a714966d50cce84a,Discovering if a River is Healthy Through Leaf Packs
b438fd1e466a7806e36620fd6a6520d6,Basic Lab Equipment for Loads of Science Learning
b4387a4bb4b2691f18bf29717660fe22,To Be Bullied Or Not To Be Bullied? That Is The Question
b41ac96e2d16679d161a55937eb649c2,Marvelous Math Manipulatives 
b4195d5ce445be1a14e30114f842e625,Put a Finger on Math!
b4134890cf1527181df71aa993b85be5,Reading Books with Nooks!
b40d09d2c9239b33991ae05124321a78,Displaying Artwork
b40a2b45b43009408f2a58afecc6abea,More Hokki Stools For Our Classroom
b3fa529e4cb26b53098cf4b0718075e1,A Culturally Relevant Library For 2nd Graders
b3f7689501ba38d4f7cfea2f26347ccf,Computer Headsets
b3f06ffdc7bbdf50be8be2d632a1b20c,"Centered"" on Reading"
b3ef8880c8afc4893098d412215eeeee,Bobcat Readers Need a Larger Library
b3e3c503beae603a3ccd0023c52a243d,Water Collection Requires More Than Just Water
b3dbea7ff0890ef75d847e257ee61599,Help Roadrunners Read with Greater Fluency!
b3cdc97b96fc0c0a6e108c197e7bdde8,Captivating Centers
b3ccb3dde00aeefb2ab91bdfde81d105,Ntataise !
b3cbe7ea870f6bb7bb819e9a3a86685a,iPad for Education
b3b85b7fd02d75dbee232e8a10b70715,Reading Rocks !!!
b3b0810c6b9b20d458f9cc99d35280d9,Learning In Motion
b39ea6517345fd31b4766451fe48e946,The Power of Technology in Kindergarten...iNeed an iPad!
b39e63fc18a3913c689792c665559c08,Learning Language through Literacy
b399b5d209b9d236c2c74f02f9160684,Art Students Need to Show Off
b39057b26c7af3aad634264a979a4450,Writing Poetry On Homemade Paper
b38eb09793604866d4270467b2b10d9a,Walking In The Footsteps Of The Pioneers 
b35475d90dcd1871c6b19ed58237c5d8,Growing First Grade Readers!
b35146df211d12eb1237b6e8b72b6ea3,"I Can Do This
b34a655596556bf7d9ae3d5a41f23f7a,"Teacher
b3315d4439660660c57e87f92e510c72,Student-Friendly Tables
b30e3bf62b1b2d95c60f1dc74ddd5f79,Help Us Maximize Our Learning Time!
b3080fac4153e9182abc594a707a0921,Bouncy Chairs for Bouncy Kids! 
b30747daf3279893df01a34fd38e8be9,Technologically Deprived :(
b2fd051852c33bf0411961c62d18c9cf,Book'em Danno
b2f8baf4ec828af602c98c554cb46343,Technology Power Hour
b2e6fbc400309f2e47c0333321340258,Loving and Learning with Legos!
b2d86f1b4a2ed0356c0821d6b6f7b3c8,The Bluford Series and Nooks Inspire Special Ed Students!
b2c72cc4696b467d7f40bd6ea99d52ad,Terrific Trade Novels II
b2c0bb0ed939f3778012fcfb71535a3d,Proper Posture Makes For Lovely Singing!
b2be0a8788d62d4e3f45b6aad8d7fa73,Technology Is Terrific!
b2b7dbc04a3c7ec9b52fa8a0575f513b,Fun Without the Trouble!
b2b345043ee3360ff8afd970dab77d0a,Leveled-Readers For College Bound Students
b29f34272d1394948a01b059495a48cd,Stocking Up On Our Supplies
b297bae99d3e63d34bb17e7d75c17a7e,Crafty Collegians
b294f6c6eead84f7da1abcff1900982e,Building Reading Stamina
b2927509289beb29a1d07e13de3c9f4c,"Mirror
b2816c3ee99aa2e29edefd8ed9414ba5,*Super Scientists*
b27e9a1bb071a3ae7ca1a63dba6ac242,Take a Seat in Art II
b273b624c3613d1095d45d31c52faa07,Teaching with Technology
b2672fb3ab2de93345885998dee29ea0,I Learn with iPods!
b25f9a31eff64cef0cdab4d62cdcc422,Desperately Seeking School Supplies
b24ac0a9c1480ef2f25cae4b74ed8c25,"1
b2421699237251e15404c5b45ca9b053,T-Shirts for Terrific Teens
b22e816ddb5629ad424a10204cd93d6f,We LOVE Hands-On Learning!
b215e3df8fb17f73c4d9e8e069b9af2c,"Read
b20b1ac20a7e9613d90fc908e0c6ae07,Calculators Needed Desperately
b207ce613a5e10668338be48cbe9befd,We Love Word Work!
b204df3f2f2d0d5a11a1956e3c02e667,"A Picture is Worth 1
b200a9d8ddbf04c74132550022903ca0,Focus On The Future: Document Camera For College Preparation
b2001c950caffd0c9adf1a4febeeaabb,Differentiated Stations
b1fed84d9ce29686731d3768c5e27caf,Greenhouse Gases And Climate Change
b1f4efaa2ad8e327576190dd605e2857,Sensational centers
b1f4d171c4a6f87d4944512da2077722,"See"" Us Off to College!"
b1f3d029fb8af47bcbfdc6ab3f1cda5b,Hurricane Sandy Will Not Take Our Smiles Away!
b1f22f6e708acf89d9f0750a9c714298,A Perfect World
b1d7926c309eca1b125b334c12171cd6,The Power of Visual Supports! 
b1d297c4a6da0490e19a50a8e66b790a,"You Don't Read Science
b1cb6196cd523c958602807ba5034e39,Math Binder Mania
b1c87c4a8b2bbe677eb6287ffede2077,Kindergarten Supplies
b1bf95a8710880e54eb34c674da51d0b,Science In Agriculture
b1b2c391af0453cc8520c413db006785,Hooked on Books
b1ab66e7b0be709615de4e2e0c0ccadc,We've Got the Technology Blues
b195ec4ebf2b6d62ee99b35b7d7d2d0f,Help Foster a Love for Reading!
b183f4e6a0ff03852cceb4e99b4329e9,Math Manipulatives Make Magic!
b17d30e29b9ad477744d436ad539c279,Kindles 4 R Klassroom!
b17b050db344b0bee03d1d699bb86a66,We want a newspaper!
b171a7ba3149dd95c00ed55adb9a00d0,All About Science!!!
b16f945f5d816d46699211bad5660dac,Computer Needed!
b16820883add11c6fc879132ac36acea,Science for All!
b15e217fc327cd5d96bbf394523bec7b,What's Your Favorite App? Hands-on Learning for ALL Learners
b15768165478cd484a8d1127a15836b0,Making Math Easier
b15580e55a19fd5b96e75a3eff9b3053,Let's Make Sound!
b1524447fcaebe2aa7ae4e4dff2cca56,Learning Centers Around Students!
b1470382b76dbb2e23fe3ec858beeaf1,Electronic Translators for my EL Students
b138b544ccd4928bdb59174260df1ab6,Social Skills = Success
b12b876c1083cebf485490c1ec5da9dc,Civil Rights In Spanish Too!
b124473b0ea33f235ea44eaf27a29693,Books For All!
b114897a3a059030e9cf349cec973fb6,Help Solve Our Bully Problem! 
b10ad074cca07f1cdba9e1fb18c937b8,Learning through Listening to Literature
b0fc8b25c45cf18de431297ab0365caf,A New Way To Learn
b0fbfe116962ccfb2cbe7f1e4af0ddf9,Woodcarving For Cultural Awareness
b0eae7669e12e91fb7e4e64902e6864e,"iTouch
b0d74abae64c89c94ee3697811ffa36d,Reading for Tolerance
b0d3687d23e2d2e3b0489203348aff75,The Heroic French Horn! 
b0c44842d776d471ba3dbca1f452040f,Mini Desktop = Giant Potential
b0bf055e208f41a5d1a83d8079c41f0c,Desperately Seeking An ELMO For Interactive Literacy
b0bab9978f04cc2be58f5153da9aaa1e,Where in the World are We?!?!?!
b0b768ac3ceec636ba6b9b31e99d2c13,Help a Child Build Their Own Library
b0b4efc669e04693c8d6e4b2f6c0f7ce,Can You Hear Me Now?
b0a42fc3d08e2c722b02af5715bd754f,Taking Off With Technology!
b0a0af9746e1d61ed5e6126eb02ceb40,Wanted/Needed: School Supplies
b090cf3ec15521ca41620df143f2e941,Mathematicians Born
b08ccd8c6f234f5252d4c543be6d7905,Supplies for Band Students
b08b733bcae696ba9edc652559370a85,Mask Making: Cultures Around The World And Through History
b08a91d7460cd73ba1654d903404ff9e,Leading with P.R.I.D.E.
b08679db7fe98bbb40b1ab45619c6202,Cleveland Middle Schoolers View & Learn from The Bully
b0808974f19f5eb05ad0a797bc03db06,Ping Pong For All!!
b07519e4cb8f454eeb95740572da1e19,Teacher....The Desk Just Broke!
b064250727b237fb1f3c83ce719f2063,Getting Big Books into Little Hands
b05fbf270aab0efee6d4193d3ca888fe,Dry Erase Boards:  Because We All Make Mistakes!
b05a65eea453b5b2ebfedc670f5e5880,Desperately Seeking LCD Bulb
b05a1b6c0592eed3b534c36974bc35f4,Monet:  A Community Art Project
b059b3f7e3d1c322798c60a8acfd0772,Movie Magic/Creature Feature
b057f59c6558e2b33bf2dbd5dd24e756,Teaching with Technology
b04c388bc5a08baf5327d41497bf83ce,Teaching Tolerance Through Literature
b0455898cc190e5bf1314b6e6186967f,Help Create A Stronger Focus On Non-Fiction!
b03dfc902d004e8d581f35e266f51436,A Library for Developing Minds
b03c43b59a7eb3e9cc77e6d18f76575e,Creative Minds
b030d44c0362303a95cf95e86bb2835a,Understanding Math Through Literacy
b0271726a1380aa88d19414ede66acb6,Brain Play
afec3e574f4410a5cf660fbb40273068,Make Our Interactive Whiteboard Truly Interactive!
afe4fa1111d68eab2a5eeed21df739c0,Reading Toward Common Core Standards
afda9e813a88a1361de93345dbd994b4,Fueling Our Love of Reading!
afd7c40ee672d74fffca8774033086de,The Greatest Gift of Reading-Knowledge
afd21a79cc205cf687d549a554331f4b,Help My Future Hokies!
afcf9c1fcee10dffbc729282e969755f,Bouncing Balls Lead To Quiet Work
afb5dae6250be48f84af08cfe1054771,30 Bilingual Students Need English Books!
afae60a6cf05b0f1f7b463b485332fb0,Enlarge My Education!
afadec4bc7d4cead9a7e016df7dce9fd,Big Books Make Big Readers
af9b022919ec2cc5c5d51e82a9ab23e2,A Comfy Place to Read
af8fc9cc40a1a412d2fff9924a5ac1a6,Shelf of Interest
af889e6de60032207150bcad7e358fa9,The Model Characters: Meet Tom Sawyer And Huck Finn
af6c98da9ef9a745823fe2c0d99af15f,Learn to Read; Love to Read
af640d06e43f90b6195d2990c3332b60,Video....Me...Oooooooo
af5a3e4d82a382227d896c0a60f913cd,Math Comes Alive
af51ae892d8d92ef20df31e1e37cb452,Oh the Places We'll Go . . .
af450efd41938facf9b7d8f26d474801,Around the World in 180 Days
af43e55ae6b7cbe9bdad2f2b59892e51,Character Ed. Resource Project
af37e6a122101514fdf8c5d64cffa8ce,Organize and Conquer
af1783d88848f2955678e36b726de700,Creating Tech Savvy Super Heroes!
af13c54efa0d12ba01988a8a61c62c5b,The Hungry Caterpillar and Other Science Experiences
af0b108787e199ca345708e5c59f3bbc,Technology Project
af00327fa249ef5c18dd34b49d0f162d,Making Math Meaningful
aef2c0c99c243f42c885d8cd8342cab2,Technology At Our Fingertips!
aee7c9afdcb0402a47410727c77c8bfc,Making Art Happen
aee34449dd1a113ffb3415ad8668cf02,K Class Needs Technology
aee302e70c25ff9a1d86e61a5a3de7ea,Social Justice Issues in an 8th Grade Humanities Classroom
aed5385c4e4dd2433667ebc5250b735d,School Supplies
aec6d1b08089347506a66edac78c98f1,The Mystery of Hoot's Appetite!
aec51e25bd735ba1c0963b34359e4f10,Watch Our Reading Grow!
aec50c48e04038f26e46a68d33e89ec6,Learning Sight Words and Digraphs! 
aebdfa007c21ba92e3ec78a24dd5479d,Hands-on Turns the Mind On In Chemistry
aeb026fc7efe53e11b29d73cbb713f5d,An Apple A Day Helps Move Us On Our Way!
ae632b08b2a8719c2812d6eb6534284d,Reading: Our futures Are Important.
ae601c4a4b86a7d98ebd294b9c9ce0e0,Window to the World: From Photography to Writing
ae54106bd558303b3d8a4767a7ce87b9,Can You Hear Me? Part 2
ae100fbb045103a2503a00ee90444230,Smoothies for the Class - No More Sugary Soda!
ae0e5c8ab7fc2d3817de820b6b643ab9,"Too Many Kids
ae07b629f776579ea2c0a2c8b50b929a,Music for Little People
ae063edd4895d16cd3760069a674c392,Technology is Key!
ae05ba2c28e2638fe7bd29ea04f0f4e9,Eyes and Ears Open in English
ae031637205b286e14c4d8f60a2bf41f,"Read All About It
adf823c706e20b04f9ee947f2e690596,We Want To Read Too!
ade84fc4e937d95ae6f7792b54dbae10,"I'll Give Anything for a Game System
adcb9f84dfaf8590c33c827671d9155c,Just Right Books Needed!
adc39a91bdea425b27c2bbbea45f7f30,Vision Buddies: Senior A&P Students Teaching Children
ada0cd3ed257a255fe78d9e46ef02222,Cameras for Stop Motion Filmakers
ad9e7e954c6e052d0869732961ba6de2,The Mad Science Lab
ad93c1f90d85dfc8542d3b1fb745d2e5,Learning for All!
ad87e27aef87e3fab630e793f0571fe6,A Place In the Band For You
ad8087416fa9bd94d5cc6af9ad03c24f,The FIRST to Phonics 
ad763fda1370f3f1ab7094e84dde60a6,Push Young Scientists Across the Digital Divide! 
ad696934ce1e8769a9ba1679ab1e948e,Classroom Centers: Learning through Play
ad5c4891cd53da8af05f9d2f932e896e,Writing and Reading Logs
ad5b5feb0a9fdeeebfd772fb70854188,New to Common Core Standards
ad55a90a2d6241b27ade47e19c4e2d96,Volleyballs For Middle School Gym Class
ad4be52ccef40798dd67f2694213ddb8,Grading Rivers Like a Test: Documenting Water Quality
ad11c97eda4fb0cb2f3f3cdb0c897781,iPods for Autism
ad0840c4c794e2156c6a3b3c17eb166e,Making Our World A Better Place Through Reading!
ad066c8a441711c9d1774ad6f0dc02dd,Library Organized By Reading Level And Genre
acfb70b8f44b157bd92c406da2f1b2ba,Project Literacy
acf5db0ee5e5c848f0184f0cb16bcb44,A Magic Carpet Ride for the Children
aceb509176871af3e33aad89bf25742e,Owl Pellets Are A BIG Hit In Science!
acbabe3430f8311e1b92706cb1faa9a9,"All I Do is Read
acaa40a6cf6cc1f61ab6bff1bc5e07cb,Getting the Right Books in the Right Hands
ac9ed90f15be5d84fb5a86170b90f4a9,Carpet Our World!
ac9bf39fb6edc03b490d68a85a6a35a9,Children With Special Needs Have Stories Too
ac993240dda5638bcb3034341870e086,Becoming A Scientist!
ac98fd5243bb78ec1fc633caec1fc6a0,"When I Was Your Age
ac8e0c9029a428a9c8a61006662d2379,A Big Universe For Little Learners
ac7071be85b47b78d027904010114cb1,Little Giants: Small Yet Mighty
ac682b9a7fee80707acfbbf8232ec0c3,Help Me Bring Current Events into the Classroom
ac656456dc8adcbe56c69c98e959a884,"Patterns
ac5b9794ceca94b34535a27e26452fb1,My Students Can't Read So They Struggle to Succeed
ac520454523062bf5b9e180827d16333,Reach for Proficiency! iPad = Increase in Student Engagement
